custId,gender,SeniorCitizen,Married,Children,TVConnection,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Internet,HighSpeed,AddedServices,Subscription,tenure,PaymentMethod,MonthlyCharges,TotalCharges,Satisfied
6630,Male,0,No,No,DTH,Yes,Yes,No,No,Yes,Yes,No,No internet,No,Annually,26,Credit card,54.55,1362.85,1
3667,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,35,Cash,19.25,677.9,1
2819,Female,0,Yes,No,Cable,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Biannually,72,Bank transfer,100.65,7334.05,1
2366,Female,0,Yes,Yes,Cable,No,No,No,Yes,No,Yes,Yes,No,No,Monthly,26,Net Banking,81.95,2070.05,1
5735,Female,0,No,No,DTH,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Monthly,31,Credit card,65.25,1994.3,0
2911,Female,0,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Biannually,46,Credit card,108.9,4854.3,1
5181,Male,0,No,No,DTH,No,No,No,No,No,No,No,No internet,No,Monthly,2,Cash,24.3,38.45,1
4998,Male,1,Yes,No,DTH,No,No,No,Yes,No,Yes,Yes,No,Yes,Monthly,16,Bank transfer,54.55,825.1,1
6224,Female,0,Yes,No,Cable,No,No,No,No,No,No,Yes,No,No,Monthly,51,Cash,69.15,3649.6,1
3847,Female,0,No,No,Cable,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Monthly,27,Net Banking,89.2,2383.6,1
4485,Female,0,No,No,DTH,No,No,Yes,No,No,No,No,No internet,Yes,Monthly,28,Cash,29.75,790.7,1
4237,Male,0,Yes,No,DTH,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Bank transfer,67.8,4804.65,1
1086,Male,0,No,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,24,Net Banking,94.1,2322.85,1
3699,Female,0,Yes,No,Cable,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Annually,61,Bank transfer,103.3,6518.35,1
1089,Male,1,Yes,No,Cable,No,No,No,No,No,No,Yes,No,No,Monthly,1,Cash,70.85,70.85,0
4390,Male,0,Yes,No,DTH,No,No,Yes,No,No,No,Yes,No,Yes,Monthly,30,Cash,50.0,1474.9,1
2309,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,66,Credit card,25.3,1673.8,1
6569,Male,1,No,No,Cable,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,68,Net Banking,95.9,6503.2,1
3490,Female,0,Yes,No,DTH,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Monthly,17,Bank transfer,75.4,1322.55,1
5040,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,47,Bank transfer,20.45,943,1
4920,Male,0,No,Yes,Cable,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Monthly,64,Credit card,99.15,6171.2,1
621,Male,1,Yes,No,Cable,No,No,No,No,No,No,Yes,No,No,Monthly,2,Net Banking,70.1,141.65,1
5302,Female,0,No,No,DTH,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Biannually,3,Cash,71.1,213.35,1
2895,Female,0,No,No,Cable,No,No,No,No,No,Yes,Yes,Yes,Yes,Monthly,13,Credit card,80.0,1029.35,1
4012,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,10,Credit card,20.0,198.7,1
3535,Female,1,No,No,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Annually,56,Net Banking,110.5,6139.5,1
5242,Female,0,No,No,DTH,No,No,No,No,No,No,Yes,No,No,Monthly,4,Cash,45.65,191.05,0
5391,Female,0,No,No,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Monthly,63,Credit card,109.85,7002.95,1
692,Female,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,70,Credit card,115.15,8250,1
3412,Female,1,No,No,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Annually,56,Net Banking,111.95,6418.9,0
3435,Female,0,Yes,No,DTH,No,No,No,No,Yes,No,Yes,No,Yes,Monthly,18,Cash,50.3,908.75,1
4753,Female,0,Yes,No,Cable,Yes,No,No,No,Yes,No,Yes,No,No,Monthly,26,Credit card,85.9,2196.45,1
5885,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,25,Credit card,19.9,527.5,1
6303,Female,0,Yes,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Monthly,49,Net Banking,99.4,5025,1
3612,Female,0,No,No,Cable,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Monthly,48,Net Banking,103.85,4946.05,1
3988,Female,0,No,No,DTH,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Monthly,26,Bank transfer,69.5,1800.05,1
741,Female,0,No,No,DTH,No,No,No,No,No,No,Yes,No,No,Monthly,8,Cash,44.45,369.3,1
4825,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,29,Credit card,19.35,601.6,1
5672,Male,0,Yes,Yes,Cable,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,37,Net Banking,92.95,3415.25,1
403,Female,0,Yes,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Annually,48,Bank transfer,99.7,4977.2,1
6176,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,37,Net Banking,19.35,683.75,1
6725,Female,0,Yes,Yes,Cable,No,Yes,No,No,No,No,Yes,Yes,Yes,Annually,68,Net Banking,83.0,5685.8,0
6794,Female,1,Yes,No,Cable,No,No,Yes,No,No,No,Yes,Yes,No,Monthly,2,Net Banking,79.2,172.85,0
3867,Female,0,No,Yes,Cable,Yes,No,No,No,No,No,Yes,No,No,Monthly,1,Net Banking,78.65,78.65,0
5309,Male,1,Yes,No,DTH,No,No,Yes,No,No,No,No,No internet,Yes,Annually,69,Credit card,29.8,2134.3,1
3452,Female,0,No,No,DTH,Yes,No,No,Yes,No,No,No,No internet,No,Monthly,9,Net Banking,40.75,359.4,1
2485,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,2,Credit card,20.35,35.1,1
3400,Female,1,No,No,DTH,No,No,No,Yes,No,No,Yes,Yes,Yes,Monthly,2,Credit card,56.55,118.25,1
2280,Male,1,No,No,DTH,No,No,No,No,No,No,Yes,No,No,Monthly,1,Net Banking,46.3,46.3,1
6860,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Annually,42,Net Banking,73.15,3088.25,1
2189,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,18,Cash,19.25,331.35,1
900,Female,0,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Biannually,67,Bank transfer,86.15,5883.85,1
3782,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,8,Credit card,21.05,139.75,1
1073,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,44,Bank transfer,19.55,819.95,1
1600,Male,0,No,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,25,Bank transfer,94.7,2362.1,0
743,Female,0,Yes,No,DTH,No,No,No,Yes,No,No,Yes,Yes,No,Monthly,25,Net Banking,54.1,1373,1
682,Male,0,Yes,Yes,DTH,No,No,Yes,Yes,Yes,Yes,No,No internet,No,Biannually,72,Credit card,45.25,3139.8,1
6951,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,68,Credit card,20.5,1424.9,1
4327,Female,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Annually,3,Credit card,20.55,57.4,1
4686,Male,0,No,No,DTH,No,No,No,No,No,No,Yes,No,No,Monthly,2,Bank transfer,46.05,80.35,0
1228,Female,0,No,No,DTH,Yes,No,No,No,Yes,No,Yes,No,No,Annually,14,Credit card,59.1,772.85,1
2268,Female,0,Yes,Yes,DTH,No,No,Yes,No,Yes,Yes,Yes,No,No,Monthly,49,Bank transfer,61.75,3024.15,1
922,Male,0,No,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Annually,34,Net Banking,103.8,3470.8,1
5609,Male,0,No,No,Cable,Yes,No,No,No,No,No,Yes,No,Yes,Monthly,12,Bank transfer,79.95,1043.4,1
3741,Female,0,Yes,No,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Bank transfer,94.25,6849.75,1
533,Female,0,No,No,DTH,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Biannually,61,Credit card,86.45,5175.3,1
3274,Female,0,Yes,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Annually,63,Net Banking,107.5,6873.75,0
4789,Female,0,No,No,DTH,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,1,Cash,50.1,50.1,0
2816,Male,0,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Biannually,71,Credit card,108.6,7690.9,0
5668,Male,0,No,No,Cable,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Annually,43,Credit card,90.65,3882.3,1
404,Male,0,No,No,DTH,No,No,No,No,No,Yes,Yes,No,No,Monthly,1,Net Banking,47.95,47.95,1
6155,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,1,Cash,19.1,19.1,1
2125,Male,0,No,No,Cable,Yes,Yes,No,Yes,No,No,Yes,No,No,Monthly,23,Cash,95.3,2192.9,1
3332,Male,1,No,No,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Monthly,52,Net Banking,110.75,5832,1
669,Male,0,No,No,Cable,Yes,No,No,No,No,No,Yes,Yes,Yes,Monthly,4,Net Banking,85.65,338.9,0
5114,Male,0,Yes,No,DTH,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Annually,38,Credit card,69.0,2669.45,1
3327,Male,0,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Biannually,52,Net Banking,106.3,5487,1
2264,Male,0,No,No,Cable,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Monthly,35,Net Banking,95.5,3418.2,1
4595,Male,0,No,No,DTH,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Monthly,9,Cash,69.5,653.25,1
4083,Female,0,No,No,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,11,Cash,44.65,472.25,1
7001,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,67,Bank transfer,19.95,1311.75,1
1015,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Biannually,66,Cash,84.0,5714.25,1
1032,Female,0,No,No,DTH,Yes,Yes,No,No,No,No,No,No internet,Yes,Annually,19,Credit card,44.85,893.55,0
6615,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,No,No,Monthly,1,Net Banking,70.1,70.1,1
5593,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,1,Cash,19.65,19.65,1
5488,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,62,Cash,24.4,1413,1
5739,Male,1,Yes,No,DTH,Yes,No,No,Yes,No,No,Yes,Yes,No,Annually,61,Bank transfer,64.05,3902.6,1
3582,Female,0,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,No,No,No internet,Yes,Biannually,71,Credit card,61.4,4310.35,1
1661,Female,1,Yes,No,Cable,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Annually,58,Bank transfer,97.8,5458.8,1
6321,Female,0,Yes,Yes,DTH,No,No,No,Yes,Yes,No,Yes,No,No,Monthly,4,Cash,56.5,235.1,0
3209,Male,1,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,No,No,No internet,Yes,Annually,46,Bank transfer,59.9,2816.65,0
1570,Male,1,No,No,Cable,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Monthly,5,Net Banking,89.8,502.6,0
4424,Male,0,No,No,Cable,No,No,Yes,No,No,No,Yes,No,Yes,Monthly,7,Net Banking,74.9,490.55,1
5594,Female,0,Yes,Yes,DTH,No,No,No,No,No,Yes,Yes,No,Yes,Annually,61,Bank transfer,49.7,2961.4,1
4017,Female,0,No,Yes,DTH,No,No,No,Yes,No,No,No,No internet,No,Monthly,3,Cash,29.65,90.05,1
672,Male,0,No,No,DTH,No,Yes,No,No,Yes,Yes,No,No internet,Yes,Monthly,21,Cash,43.55,1011.5,1
624,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,51,Cash,25.5,1281.25,1
1306,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,67,Net Banking,20.55,1343.4,1
4739,Female,0,Yes,Yes,Cable,No,No,No,Yes,No,No,Yes,No,Yes,Monthly,1,Net Banking,74.7,74.7,0
2095,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,45,Cash,24.45,1088.25,1
535,Male,0,Yes,No,DTH,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Annually,61,Net Banking,79.8,4914.8,1
4372,Male,0,Yes,Yes,DTH,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Biannually,60,Bank transfer,76.95,4543.95,1
5845,Female,0,No,No,Cable,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Monthly,5,Net Banking,96.25,512.45,0
833,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,70.3,70.3,0
4657,Male,0,Yes,Yes,DTH,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Annually,21,Cash,77.5,1625,0
6133,Male,0,No,No,DTH,No,No,Yes,Yes,No,Yes,Yes,No,No,Biannually,60,Net Banking,61.4,3638.25,1
1402,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Cash,20.2,20.2,0
6278,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,11,Bank transfer,20.95,267.35,1
6054,Female,0,No,No,DTH,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Biannually,54,Net Banking,80.6,4299.95,1
891,Male,1,No,No,Cable,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Monthly,54,Net Banking,90.05,4931.8,1
5352,Male,0,No,No,DTH,No,No,No,No,No,Yes,Yes,No,Yes,Monthly,24,Net Banking,51.15,1275.7,1
6764,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,7,Cash,20.05,164.85,0
3160,Female,0,No,No,Cable,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Annually,26,Credit card,87.15,2274.1,1
4382,Male,0,No,No,Cable,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Monthly,7,Net Banking,90.45,593.45,0
5410,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,42,Cash,19.35,867.3,1
1416,Male,0,No,No,Cable,Yes,No,No,Yes,No,No,Yes,No,Yes,Monthly,6,Net Banking,84.4,556.35,0
2545,Female,0,No,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,47,Net Banking,106.35,4849.1,1
6597,Male,0,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Credit card,114.1,8086.4,1
6890,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Annually,30,Bank transfer,25.35,723.3,1
4831,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,13,Net Banking,70.15,931.75,1
3133,Male,0,No,No,DTH,Yes,No,No,No,No,No,Yes,No,Yes,Monthly,4,Net Banking,55.9,238.5,1
4709,Female,0,Yes,Yes,Cable,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Annually,51,Net Banking,90.15,4554.85,1
5880,Female,0,Yes,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Monthly,55,Net Banking,85.1,4600.95,1
942,Male,0,No,No,DTH,No,No,No,Yes,Yes,No,No,No internet,Yes,Monthly,21,Cash,36.0,780.15,1
4402,Male,0,Yes,Yes,DTH,Yes,Yes,No,No,No,No,Yes,No,Yes,Annually,13,Net Banking,64.75,877.35,1
5380,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Monthly,5,Cash,25.45,134.75,1
2457,Female,0,No,No,Cable,No,Yes,No,No,No,No,Yes,No,Yes,Monthly,8,Bank transfer,80.1,679.3,0
1859,Male,1,No,No,Cable,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Monthly,19,Credit card,95.9,1777.9,0
5213,Female,0,No,No,Cable,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Biannually,72,Bank transfer,101.3,7261.25,1
2907,Male,0,No,No,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Annually,62,Net Banking,102.0,6529.25,0
4200,Female,0,No,No,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Monthly,31,Net Banking,104.35,3205.6,1
1356,Female,0,Yes,Yes,DTH,Yes,No,Yes,Yes,Yes,Yes,No,No internet,Yes,Biannually,24,Cash,52.5,1208.15,1
5517,Female,1,No,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,21,Bank transfer,95.4,2025.1,1
6816,Male,1,No,No,Cable,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Monthly,25,Net Banking,88.95,2291.2,0
4711,Male,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,30,Cash,19.05,637.55,1
3804,Female,1,No,No,Cable,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Monthly,59,Net Banking,89.75,5496.9,1
6999,Male,0,No,Yes,DTH,No,No,No,Yes,Yes,Yes,Yes,No,No,Biannually,37,Credit card,61.45,2302.35,1
6496,Male,0,Yes,No,DTH,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Biannually,61,Bank transfer,80.9,4932.5,1
480,Female,0,No,No,DTH,No,No,No,Yes,Yes,Yes,No,No internet,No,Biannually,52,Cash,39.1,1982.1,1
968,Male,0,Yes,Yes,DTH,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Biannually,56,Bank transfer,59.8,3457.45,1
2149,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,34,Cash,20.35,673.2,1
1622,Male,0,Yes,No,Cable,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Monthly,44,Credit card,84.8,3626.35,1
5884,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,1,Bank transfer,19.75,19.75,1
4797,Male,0,No,No,DTH,No,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,8,Net Banking,59.25,436.6,1
3946,Male,0,No,No,Cable,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Monthly,7,Credit card,89.35,631.85,0
6820,Female,0,No,No,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Annually,51,Bank transfer,107.45,5680.9,1
6594,Female,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,19,Cash,20.5,398.55,1
5321,Male,0,No,No,Cable,No,Yes,No,No,No,No,Yes,Yes,No,Monthly,53,Bank transfer,85.45,4517.25,0
5347,Male,0,Yes,Yes,DTH,No,Yes,No,No,No,No,Yes,No,Yes,Monthly,12,Cash,56.3,628.65,1
605,Female,1,No,Yes,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,33,Bank transfer,105.35,3465.05,1
6345,Male,0,No,No,Cable,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Monthly,24,Net Banking,96.0,2122.45,0
1026,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,72,Cash,20.7,1482.3,1
1188,Female,0,No,Yes,Cable,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Monthly,4,Cash,87.1,341.45,0
6762,Male,0,No,Yes,Cable,Yes,Yes,Yes,No,No,No,Yes,No,No,Monthly,6,Cash,94.5,575.45,0
4338,Female,0,No,No,DTH,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Monthly,25,Bank transfer,65.8,1679.65,1
1741,Male,0,Yes,Yes,Cable,No,No,No,Yes,No,Yes,Yes,No,Yes,Annually,27,Credit card,80.65,2209.75,1
2365,Female,0,Yes,Yes,Cable,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Monthly,17,Net Banking,94.4,1607.2,0
6402,Male,0,Yes,Yes,DTH,No,No,Yes,No,Yes,Yes,Yes,No,No,Annually,46,Cash,56.9,2560.1,1
2594,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,3,Cash,18.8,56,1
3476,Male,0,No,No,Cable,No,Yes,No,No,No,Yes,Yes,Yes,No,Monthly,4,Net Banking,90.65,367.95,1
3540,Male,0,Yes,Yes,DTH,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Monthly,42,Bank transfer,69.4,3058.3,1
1305,Male,0,Yes,No,Cable,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Monthly,24,Net Banking,89.25,2210.2,1
4072,Male,1,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,5,Cash,71.45,371.6,1
2387,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,45,Bank transfer,24.65,1138.8,1
4876,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,22,Cash,25.25,566.5,1
5061,Male,0,No,Yes,DTH,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Biannually,14,Bank transfer,76.1,1054.8,1
4623,Male,1,No,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,1,Net Banking,75.35,75.35,0
6208,Female,0,No,No,DTH,No,No,No,No,No,Yes,Yes,Yes,No,Monthly,23,Net Banking,54.4,1249.25,1
3886,Female,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,No,No,No internet,Yes,Biannually,72,Net Banking,60.0,4264,1
6697,Male,1,No,No,Cable,No,No,No,No,No,No,Yes,No,No,Monthly,34,Credit card,69.15,2275.1,1
1991,Female,0,No,No,Cable,No,Yes,No,No,No,No,Yes,No,Yes,Monthly,7,Net Banking,79.0,522.95,0
5126,Male,0,Yes,No,DTH,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Biannually,60,Cash,61.35,3766.2,1
2986,Male,1,No,No,Cable,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Monthly,18,Bank transfer,93.9,1743.9,1
2070,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,43,Credit card,75.35,3161.4,1
4256,Male,0,Yes,No,Cable,No,No,No,Yes,No,No,Yes,Yes,No,Monthly,45,Bank transfer,81.4,3775.85,1
5157,Male,0,Yes,No,Cable,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Annually,53,Bank transfer,97.75,5043.2,1
4122,Female,0,Yes,Yes,DTH,No,Yes,No,No,No,No,Yes,No,No,Monthly,6,Net Banking,54.85,355.1,1
6297,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,69,Cash,19.1,1268.85,1
3372,Male,0,No,Yes,DTH,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,52,Cash,85.15,4461.85,1
2053,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,67,Credit card,19.4,1284.2,1
6082,Female,0,Yes,Yes,Cable,No,No,No,No,No,No,Yes,No,Yes,Biannually,55,Credit card,69.05,3842.6,1
2036,Female,1,No,No,Cable,No,No,No,Yes,No,No,Yes,No,Yes,Monthly,1,Net Banking,73.0,73,0
3570,Female,0,No,Yes,DTH,No,No,Yes,No,No,No,No,No internet,Yes,Monthly,26,Cash,29.8,786.5,1
3631,Male,1,No,No,Cable,Yes,Yes,No,No,No,No,Yes,No,Yes,Monthly,5,Net Banking,91.4,449.75,0
1311,Male,0,No,No,Cable,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Biannually,41,Credit card,99.65,4220.35,1
503,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,70,Credit card,19.85,1328.35,1
6249,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,38,Cash,20.05,678.2,1
5266,Female,0,No,No,Cable,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Monthly,18,Credit card,90.0,1527.35,0
5763,Female,0,No,No,DTH,No,No,No,No,Yes,Yes,Yes,No,No,Monthly,5,Credit card,53.85,259.8,0
6979,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,72,Bank transfer,19.95,1322.85,1
2665,Female,0,Yes,No,Cable,No,No,Yes,No,No,No,Yes,No,Yes,Monthly,25,Net Banking,74.6,1797.75,1
1564,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,32,Credit card,20.35,707.5,1
4842,Male,0,No,No,Cable,No,No,No,No,Yes,No,Yes,No,No,Monthly,1,Net Banking,74.0,74,1
2524,Male,0,No,No,DTH,No,No,No,Yes,No,No,Yes,No,Yes,Monthly,5,Net Banking,51.35,262.3,1
7007,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,12,Bank transfer,19.35,212.3,1
3653,Male,1,Yes,Yes,DTH,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Monthly,35,Net Banking,76.05,2747.2,1
6627,Male,0,Yes,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,18,Net Banking,94.75,1691.9,1
